id,channel_id,counter_edge_id,from_node_id,to_node_id,balance(millisat),fee_base(millisat),fee_proportional,min_htlc(millisat),timelock
2059,1029,2058,5572,155,99000000,100,1,1000,144
2060,1030,2061,4612,5572,100000,100,1,1000,144
2061,1030,2060,5572,4612,191700000,100,1,1000,144
2062,1031,2063,3520,5572,990000000,1000,5,1000,40
2063,1031,2062,5572,3520,990000000,1000,1,1000,40
2064,1032,2065,264,5572,100000,100,1,1000,144
2065,1032,2064,5572,264,16609443000,100,1,1000,144
2066,1033,2067,228,5572,16609443000,1000,1,1000,144
2067,1033,2066,5572,228,16609443000,100,1,1000,144
2068,1034,2069,3974,5572,16777215000,1000,10,1000,14
2069,1034,2068,5572,3974,16777215000,100,1,1000,144
2070,1035,2071,5351,5572,100000,100,1,1000,144
2071,1035,2070,5572,5351,16777215000,100,1,1000,144
2072,1036,2073,4920,5572,100000,100,1,1000,144
2073,1036,2072,5572,4920,990000000,100,1,1000,144
2074,1037,2075,5213,5572,16609443000,1000,1,1000,40
2075,1037,2074,5572,5213,16609443000,1000,1,1000,40
2076,1038,2077,3079,5572,9900000000,999,1,1000,44
2077,1038,2076,5572,3079,9900000000,100,1,1000,144
2078,1039,2079,3024,5572,3535897000,1000,1000,1000,30
2079,1039,2078,5572,3024,3535897000,100,1,1000,144
2080,1040,2081,1274,5572,445500000,2,1,1000,144
2081,1040,2080,5572,1274,445500000,1000,1,1000,40
2082,1041,2083,803,5572,16609443000,1000,1,1000,40
2083,1041,2082,5572,803,16609443000,100,1,1000,144
2084,1042,2085,4653,5572,7920000000,800,1999,1000,30
2085,1042,2084,5572,4653,7920000000,100,1,1000,144
2086,1043,2087,1348,5572,16609443000,1000,1,1000,144
2087,1043,2086,5572,1348,16609443000,100,1,1000,144
2088,1044,2089,4807,5572,2475000000,448,10,1000,144
2089,1044,2088,5572,4807,2475000000,1000,1,1000,40
2090,1045,2091,4649,5572,16609443000,1000,1,1000,40
2091,1045,2090,5572,4649,16609443000,100,1,1000,144
2092,1046,2093,4428,5572,16609443000,1,1,1000,144
2093,1046,2092,5572,4428,16609443000,100,1,1000,144
2094,1047,2095,2488,5572,4455000000,1000,1,1000,40
2095,1047,2094,5572,2488,4455000000,1000,1,1000,40
2096,1048,2097,1199,5572,16609443000,1000,1,1000,40
2097,1048,2096,5572,1199,16609443000,100,1,1000,144
2098,1049,2099,870,5572,1000000000,1,1,1000,14
2099,1049,2098,5572,870,1000000000,100,1,1000,144
2100,1050,2101,2739,5572,1000000000,100,200,1000,120
2101,1050,2100,5572,2739,1000000000,100,1,1,144
2102,1051,2103,2128,5572,16777215000,1000,10,1000,14
2103,1051,2102,5572,2128,16777215000,100,1,1000,144
2104,1052,2105,4407,5572,100000,1000,1,1000,40
2105,1052,2104,5572,4407,25419000,1000,1,1000,40
2106,1053,2107,4382,5572,16609443000,1000,1,1000,40
2107,1053,2106,5572,4382,16609443000,100,1,1000,144
2108,1054,2109,3468,5572,990000000,1000,1,1000,40
2109,1054,2108,5572,3468,990000000,1000,1,1000,40
2110,1055,2111,3106,5572,1980000000,10000,10,1000,40
2111,1055,2110,5572,3106,1980000000,100,1,1000,144
2112,1056,2113,3502,5572,800978000,1000,1,1000,144
2113,1056,2112,5572,3502,800978000,100,1,1000,144
2114,1057,2115,4911,5572,990000000,1000,1,1000,40
2115,1057,2114,5572,4911,990000000,1000,1,1000,40
2116,1058,2117,2898,5572,990000000,1000,200,1000,40
2117,1058,2116,5572,2898,990000000,1000,1,1000,40
2118,1059,2119,362,5572,100000,100,1,1000,144
2119,1059,2118,5572,362,250000000,100,1,1000,144
2120,1060,2121,5572,5702,1980000000,100,1,1000,144
2121,1060,2120,5702,5572,1980000000,20,230,1000,40
2122,1061,2123,3174,5572,100000,100,1,1000,144
2123,1061,2122,5572,3174,990000000,100,1,1000,144
2124,1062,2125,2539,5572,594000000,1000,1,1000,144
2125,1062,2124,5572,2539,594000000,100,1,1000,144
2126,1063,2127,1369,5572,100000,1000,1,1,40
2127,1063,2126,5572,1369,43970000,1000,1,1,40
2128,1064,2129,1703,5572,193585000,1000,1,1000,40
2129,1064,2128,5572,1703,193585000,100,1,1000,144
2130,1065,2131,3697,5572,16609443000,1000,1,1000,40
2131,1065,2130,5572,3697,16609443000,100,1,1000,144
2132,1066,2133,3984,5572,101389000,1,1000,1000,144
2133,1066,2132,5572,3984,101389000,100,1,1000,144
2134,1067,2135,2553,5572,16777215000,1,1,1000,14
2135,1067,2134,5572,2553,16777215000,100,1,1000,144
2136,1068,2137,976,5572,100000,100,1,1000,144
2137,1068,2136,5572,976,19800000,100,1,1000,144
2138,1069,2139,526,5572,22121000,1000,1000,1000,30
2139,1069,2138,5572,526,22121000,100,1,1000,144
2140,1070,2141,2574,5572,9900000000,1000,1,1000,40
2141,1070,2140,5572,2574,9900000000,100,1,1000,144
2142,1071,2143,1624,5572,16609443000,1000,1,1000,40
2143,1071,2142,5572,1624,16609443000,100,1,1000,144
2144,1072,2145,1908,5572,16609443000,10000,5000,1000,144
2145,1072,2144,5572,1908,16609443000,100,1,1000,144
2146,1073,2147,2856,5572,16609443000,1000,500,1000,40
2147,1073,2146,5572,2856,16609443000,100,1,1,144
2148,1074,2149,321,5572,1980000000,498,9,1000,144
2149,1074,2148,5572,321,1980000000,1000,1,1000,40
2150,1075,2151,2507,5572,100000,1000,1,1000,40
2151,1075,2150,5572,2507,194109000,1000,1,1000,40
2152,1076,2153,507,5572,100000,100,1,1000,144
2153,1076,2152,5572,507,97314000,100,1,1000,144
2154,1077,2155,375,5572,16609443000,1000,1,1000,144
2155,1077,2154,5572,375,16609443000,100,1,1000,144
2156,1078,2157,4875,5572,123750000,1000,1,1000,29
2157,1078,2156,5572,4875,123750000,100,1,1000,144
2158,1079,2159,2476,5572,100000,100,1,1000,144
2159,1079,2158,5572,2476,28139000,100,1,1000,144
2160,1080,2161,1414,5572,4950000000,1000,1000,1000,144
2161,1080,2160,5572,1414,4950000000,100,1,1000,144
2162,1081,2163,3626,5572,98095000,1000,1,1000,40
2163,1081,2162,5572,3626,98095000,100,1,1000,144
2164,1082,2165,4985,5572,16609443000,1,200,1000,7
2165,1082,2164,5572,4985,16609443000,100,1,1000,144
2166,1083,2167,4707,5572,16609443000,1,10,1000,40
2167,1083,2166,5572,4707,16609443000,100,1,1000,144
2168,1084,2169,1286,5572,4950000000,444,1,1000,40
2169,1084,2168,5572,1286,4950000000,1000,1,1000,40
2170,1085,2171,1879,5572,4950000000,1000,1,1000,20
2171,1085,2170,5572,1879,4950000000,100,1,1000,144
2172,1086,2173,2426,5572,100000,100,1,1000,144
2173,1086,2172,5572,2426,74794000,100,1,1000,144
2174,1087,2175,5506,5572,2970000000,100,250,1000,40
2175,1087,2174,5572,5506,2970000000,1000,1,1000,40
2176,1088,2177,1838,5572,16777215000,1000,1,1000,14
2177,1088,2176,5572,1838,16777215000,100,1,1000,144
2178,1089,2179,3850,4130,2761455000,1000,10,1000,14
2179,1089,2178,4130,3850,100000,1000,10,1000,14
2180,1090,2181,3850,5081,495000000,1000,10,1,14
2181,1090,2180,5081,3850,495000000,1000,1,1000,40
2182,1091,2183,1660,2992,3000000000,1000,1,1000,144
2183,1091,2182,2992,1660,3000000000,500,500,1000,144
2184,1092,2185,1196,1414,4294967295,1000,10,1000,14
2185,1092,2184,1414,1196,4294967295,1000,1000,1000,144
2186,1093,2187,1213,3196,500000000,1000,16,1,144
2187,1093,2186,3196,1213,500000000,250,10,1000,144
2188,1094,2189,3196,4529,60000000000,1000,100,1,144
2189,1094,2188,4529,3196,60000000000,1000,100,10000,144
2190,1095,2191,1026,3196,16000000000,1000,10,10000,244
2191,1095,2190,3196,1026,16000000000,1000,100,1000,144
2192,1096,2193,295,3196,299212000,1000,1,10000,40
2193,1096,2192,3196,295,299212000,1000,100,1000,144
2194,1097,2195,3061,3196,1000000000,1000,100,10000,144
2195,1097,2194,3196,3061,1000000000,1000,100,1,144
2196,1098,2197,2909,3196,10000000000,3000,99,10000,39
2197,1098,2196,3196,2909,10000000000,1000,100,1,144
2198,1099,2199,1519,1703,195863000,1,10,1000,14
2199,1099,2198,1703,1519,195863000,1000,1,1000,40
2200,1100,2201,436,1519,1980000000,1000,1000,1000,30
2201,1100,2200,1519,436,1980000000,1,10,10,14
2202,1101,2203,1519,3506,990000000,1,10,1000,14
2203,1101,2202,3506,1519,990000000,3,101,1000,144
2204,1102,2205,1414,1519,4294967295,1000,1000,1000,40
2205,1102,2204,1519,1414,4294967295,1,10,1000,14
2206,1103,2207,1235,4700,2000000000,1000,1,1000,144
2207,1103,2206,4700,1235,2000000000,5,20,1000,40
2208,1104,2209,1235,2034,500000000,1000,1,1000,40
2209,1104,2208,2034,1235,100000,1000,1,1000,40
2210,1105,2211,1235,2551,7991701000,1000,1,1000,144
2211,1105,2210,2551,1235,100000,1000,1,1000,144
2212,1106,2213,1235,3562,99000000,1000,1,1000,40
2213,1106,2212,3562,1235,99000000,1000,1,1000,144
2214,1107,2215,1235,1414,5000001000,1000,1,1000,144
2215,1107,2214,1414,1235,5000001000,1000,1000,1000,144
2216,1108,2217,1235,4875,99000000,1000,1,1000,40
2217,1108,2216,4875,1235,99000000,1000,1,1000,29
2218,1109,2219,1235,4529,100000000,1000,1,1,40
2219,1109,2218,4529,1235,100000000,1000,100,1000,144
2220,1110,2221,1235,5858,123006000,1000,1,1000,144
2221,1110,2220,5858,1235,123006000,490,1,1000,144
2222,1111,2223,1651,2032,79852000,1000,1,1000,40
2223,1111,2222,2032,1651,100000,1000,1,1000,40
2224,1112,2225,1651,3913,193489000,1000,1,1000,40
2225,1112,2224,3913,1651,100000,1000,1,1000,40
2226,1113,2227,1651,2431,656735000,1000,1,1000,144
2227,1113,2226,2431,1651,100000,1000,1,1000,144
2228,1114,2229,1651,5441,99000000,1000,1,1000,40
2229,1114,2228,5441,1651,100000,1000,1,1000,40
2230,1115,2231,1651,5615,990000000,1000,1,1,40
2231,1115,2230,5615,1651,990000000,1,10,1000,40
2232,1116,2233,273,1651,990000000,4,56,1000,144
2233,1116,2232,1651,273,990000000,1000,1,1000,40
2234,1117,2235,595,1651,1782000000,100,1,1000,144
2235,1117,2234,1651,595,1782000000,1000,1,1,40
2236,1118,2237,1651,2017,31024000,1000,1,1,40
2237,1118,2236,2017,1651,31024000,1000,1,1000,9
2238,1119,2239,2634,3210,990000000,1000,10,1,14
2239,1119,2238,3210,2634,990000000,1000,1,1000,40
2240,1120,2241,2634,3510,416216000,1000,10,1,14
2241,1120,2240,3510,2634,416216000,1000,1,1000,40
2242,1121,2243,2634,3268,495000000,1000,10,1,14
2243,1121,2242,3268,2634,495000000,1000,1,1000,40
2244,1122,2245,2634,3154,4294967295,1000,10,1,14
2245,1122,2244,3154,2634,4294967295,1000,1,1000,40
2246,1123,2247,1169,2634,1010189000,1000,1,1000,144
2247,1123,2246,2634,1169,1010189000,1000,10,1000,14
2248,1124,2249,848,2634,1485000000,1000,10,1000,14
2249,1124,2248,2634,848,1485000000,1000,10,1000,14
2250,1125,2251,2634,5342,4294967295,1000,10,1,14
2251,1125,2250,5342,2634,4294967295,2000,100,1000,144
2252,1126,2253,2634,4113,1980000000,1000,10,1,14
2253,1126,2252,4113,2634,1980000000,1000,1,1000,144
2254,1127,2255,2634,5332,990000000,1000,10,1,14
2255,1127,2254,5332,2634,990000000,490,1,1000,40
2256,1128,2257,2634,5611,2805708000,1000,10,1000,14
2257,1128,2256,5611,2634,2805708000,1000,1000,1000,30
2258,1129,2259,2187,2634,4294967295,1000,1,1000,40
2259,1129,2258,2634,2187,4294967295,1000,10,1,14
2260,1130,2261,2634,5241,1637309000,1000,10,1000,14
2261,1130,2260,5241,2634,1637309000,1000,10,1000,14
2262,1131,2263,1293,2634,1485000000,1000,1,1000,40
2263,1131,2262,2634,1293,1485000000,1000,10,1,14
2264,1132,2265,1431,2634,198000000,1,7,1000,144
2265,1132,2264,2634,1431,198000000,1000,10,1,14
2266,1133,2267,2634,5876,4294967295,1000,10,1000,14
2267,1133,2266,5876,2634,4294967295,1000,1000,1000,30
2268,1134,2269,1189,2634,2351953000,1000,1,1000,40
2269,1134,2268,2634,1189,2351953000,1000,10,1,14
2270,1135,2271,2634,4268,297000000,1000,10,1,14
2271,1135,2270,4268,2634,297000000,1000,1,1000,40
2272,1136,2273,2634,3506,990000000,1000,10,1000,14
2273,1136,2272,3506,2634,990000000,3,101,1000,144
2274,1137,2275,2634,4133,2079000000,1000,10,1,14
2275,1137,2274,4133,2634,2079000000,1000,1,1000,40
2276,1138,2277,2634,4236,4294967295,1000,10,1000,14
2277,1138,2276,4236,2634,4294967295,10000,10,1000,144
2278,1139,2279,1270,2634,108900000,1000,1,1000,40
2279,1139,2278,2634,1270,108900000,1000,10,1,14
2280,1140,2281,2634,3871,641108000,1000,10,1000,14
2281,1140,2280,3871,2634,641108000,1,1,1000,144
2282,1141,2283,2353,2634,1151051000,999,1,1000,40
2283,1141,2282,2634,2353,1151051000,1000,10,1,14
2284,1142,2285,1238,2634,3168000000,1000,1,1000,40
2285,1142,2284,2634,1238,3168000000,1000,10,1,14
2286,1143,2287,2276,2634,148500000,1000,1,1000,40
2287,1143,2286,2634,2276,148500000,1000,10,1,14
2288,1144,2289,1616,2634,447535000,1000,4000,1000,30
2289,1144,2288,2634,1616,447535000,1000,10,1000,14
2290,1145,2291,2189,2634,4294967295,1000,1000,1000,30
2291,1145,2290,2634,2189,4294967295,1000,10,1000,14
2292,1146,2293,2492,2634,2257110000,1000,1,1000,40
2293,1146,2292,2634,2492,2257110000,1000,10,1,14
2294,1147,2295,2634,4802,4294967295,1000,10,1000,14
2295,1147,2294,4802,2634,4294967295,1000,1000,1000,30
2296,1148,2297,2017,2634,335067000,1000,1000,1000,9
2297,1148,2296,2634,2017,335067000,1000,10,1,14
2298,1149,2299,436,2634,4294967295,1000,1000,1000,30
2299,1149,2298,2634,436,4294967295,1000,10,1000,14
2300,1150,2301,1003,4529,600000000,800,1,1,144
2301,1150,2300,4529,1003,600000000,1000,100,1000,144
2302,1151,2303,1003,4116,693000000,1000,1,1000,40
2303,1151,2302,4116,1003,693000000,1000,1,1,40
2304,1152,2305,2226,3607,990000000,1231,1,1000,14
2305,1152,2304,3607,2226,990000000,1000,500,1000,14
2306,1153,2307,3607,5342,3960000000,1000,500,1,14
2307,1153,2306,5342,3607,3960000000,2000,100,1000,144
2308,1154,2309,1616,3607,4294967295,1000,1000,1000,30
2309,1154,2308,3607,1616,4294967295,1000,500,1,14
2310,1155,2311,667,1841,100000,1000,1,1000,144
2311,1155,2310,1841,667,95290000,1000,1,1000,144
2312,1156,2313,1841,5809,281220000,1000,1,1000,144
2313,1156,2312,5809,1841,100000,1000,1,1000,144
2314,1157,2315,1841,5474,226036000,1000,1,1000,40
2315,1157,2314,5474,1841,100000,1000,1,1000,40
2316,1158,2317,836,1414,495000000,1000,500,1000,40
2317,1158,2316,1414,836,495000000,1000,1000,1000,144
2318,1159,2319,803,836,16597998000,1000,1,1000,40
2319,1159,2318,836,803,16597998000,1000,500,1000,40
2320,1160,2321,836,4653,495000000,1000,500,1000,40
2321,1160,2320,4653,836,495000000,50,1999,1000,30
2322,1161,2323,836,2017,365231000,1000,500,1000,40
2323,1161,2322,2017,836,365231000,1000,1,1000,9
2324,1162,2325,836,3562,247500000,1000,500,1000,40
2325,1162,2324,3562,836,247500000,1000,1,1000,144
2326,1163,2327,836,5404,1980000000,1000,500,10,40
2327,1163,2326,5404,836,1980000000,200,1999,1000,30
2328,1164,2329,836,2353,1153785000,1000,500,1,40
2329,1164,2328,2353,836,1153785000,999,1,1000,40
2330,1165,2331,836,3704,495000000,1000,500,1,40
2331,1165,2330,3704,836,495000000,50,1999,1000,30
2332,1166,2333,836,3225,247500000,1000,500,1000,40
2333,1166,2332,3225,836,247500000,1000,1,1000,144
2334,1167,2335,1,836,494681000,10000,500,1000,40
2335,1167,2334,836,1,494681000,1000,500,1000,40
2336,1168,2337,836,4958,990000000,1000,500,1000,40
2337,1168,2336,4958,836,990000000,1000,1700,1000,30
2338,1169,2339,4360,4477,197406000,1000,1,1000,40
2339,1169,2338,4477,4360,100000,1000,1,1000,40
2340,1170,2341,976,4360,100000,1000,1,1000,40
2341,1170,2340,4360,976,19800000,1000,1,1000,40
2342,1171,2343,303,4360,100000000,1000,1,1000,144
2343,1171,2342,4360,303,100000000,1000,1,1000,144
2344,1172,2345,1703,4360,193585000,1000,1,1000,40
2345,1172,2344,4360,1703,193585000,1000,1,1000,40
2346,1173,2347,3402,4360,100000,1000,1,1000,40
2347,1173,2346,4360,3402,95010000,1000,1,1000,40
2348,1174,2349,4360,4529,200000000,1000,1,1,144
2349,1174,2348,4529,4360,200000000,1000,100,1000,144
2350,1175,2351,1427,4360,1000000000,1000,1,1000,144
2351,1175,2350,4360,1427,1000000000,1000,1,1000,144
2352,1176,2353,4360,4447,198000000,1000,1,1000,40
2353,1176,2352,4447,4360,198000000,1000,1,1000,40
2354,1177,2355,803,4360,474431000,1000,1,1000,40
2355,1177,2354,4360,803,474431000,1000,1,1000,40
2356,1178,2357,155,4360,100000000,1000,1,1000,144
2357,1178,2356,4360,155,100000000,1000,1,1000,144
2358,1179,2359,1575,4360,100000,1000,1,1000,40
2359,1179,2358,4360,1575,987231000,1000,1,1000,40
2360,1180,2361,2017,4360,100000000,1000,1000,1000,9
2361,1180,2360,4360,2017,100000000,1000,1,1000,144
2362,1181,2363,3506,4360,990000000,3,101,1000,144
2363,1181,2362,4360,3506,990000000,1000,1,1000,40
2364,1182,2365,3562,4728,9900000000,1000,1,1000,144
2365,1182,2364,4728,3562,9900000000,100,1,1000,144
2366,1183,2367,2234,4728,990000000,1000,1,1000,144
2367,1183,2366,4728,2234,990000000,1000,1,1000,144
2368,1184,2369,996,4728,100000,1000,1,1000,144
2369,1184,2368,4728,996,100000000,1000,1,1000,144
2370,1185,2371,3171,4728,2970000000,1000,1000,1000,30
2371,1185,2370,4728,3171,2970000000,100,10,1000,144
2372,1186,2373,1414,4728,5000001000,1000,1000,1000,144
2373,1186,2372,4728,1414,5000001000,1000,1,1000,144
2374,1187,2375,1616,4728,475200000,1000,1000,1000,30
2375,1187,2374,4728,1616,475200000,100,1,1000,144
2376,1188,2377,4529,4728,300000000,1000,100,1000,144
2377,1188,2376,4728,4529,300000000,1000,1,1,144
2378,1189,2379,2017,4728,297000000,1000,1,1000,9
2379,1189,2378,4728,2017,297000000,100,1,1000,144
2380,1190,2381,381,1239,100000,1000,1,1000,40
2381,1190,2380,1239,381,250000000,1000,1,1000,40
2382,1191,2383,1239,4457,300000000,1000,1,1000,144
2383,1191,2382,4457,1239,300000000,999,1,1000,144
2384,1192,2385,1239,2017,500000000,1000,1,1000,144
2385,1192,2384,2017,1239,500000000,1000,1,1000,9
2386,1193,2387,295,1239,188831000,1000,1,1000,144
2387,1193,2386,1239,295,188831000,1000,1,1000,144
2388,1194,2389,1239,1564,5000000000,1000,1,1000,144
2389,1194,2388,1564,1239,5000000000,1000,1,1000,144
2390,1195,2391,1913,4700,40000000,10,15,1000,144
2391,1195,2390,4700,1913,40000000,1000,15,1000,144
2392,1196,2393,1913,5551,13619156000,10,1,1000,40
2393,1196,2392,5551,1913,100000,10,1,1000,40
2394,1197,2395,1913,3506,990000000,10,1,1000,40
2395,1197,2394,3506,1913,990000000,3,101,1000,144
2396,1198,2397,1913,2017,495000000,10,1,1,40
2397,1198,2396,2017,1913,495000000,1000,1000,1000,9
2398,1199,2399,1913,1930,6000000000,10,15,1000,144
2399,1199,2398,1930,1913,6000000000,162,128,1000,32
2400,1200,2401,1414,1913,5000001000,1000,1000,1000,144
2401,1200,2400,1913,1414,5000001000,10,15,1000,144
2402,1201,2403,1913,2353,1157752000,10,1,1,40
2403,1201,2402,2353,1913,1157752000,999,1,1000,40
2404,1202,2405,1913,3421,22194000,10,15,1000,144
2405,1202,2404,3421,1913,100000,10,15,1000,144
2406,1203,2407,2017,5668,31024000,1000,1,1000,9
2407,1203,2406,5668,2017,31024000,1000,1,1,40
2408,1204,2409,5404,5721,4950000000,1000,1000,1000,30
2409,1204,2408,5721,5404,4950000000,1000,1975,1000,40
2410,1205,2411,5,5721,16609443000,1000,1,1000,40
2411,1205,2410,5721,5,16609443000,1000,1975,1000,40
2412,1206,2413,5154,5721,6915543000,1000,1000,1000,30
2413,1206,2412,5721,5154,6915543000,1000,1975,1000,40
2414,1207,2415,355,5721,16609443000,1000,1000000,1000,40
2415,1207,2414,5721,355,16609443000,1000,2995,1000,40
2416,1208,2417,5342,5721,4950000000,2000,100,1000,144
2417,1208,2416,5721,5342,4950000000,1000,975,1000,40
2418,1209,2419,3024,5721,4950000000,1000,1000,1000,30
2419,1209,2418,5721,3024,4950000000,1000,1975,1000,40
2420,1210,2421,3117,5721,16609443000,2000,100,1000,200
2421,1210,2420,5721,3117,16609443000,1000,2495,1000,40
2422,1211,2423,2736,5721,16609443000,1000,1,1000,40
2423,1211,2422,5721,2736,16609443000,1000,795,1000,40
2424,1212,2425,1164,5721,16609443000,1000,1,1000,40
2425,1212,2424,5721,1164,16609443000,1000,1975,1000,40
2426,1213,2427,3691,5721,7637850000,1000,1,1000,40
2427,1213,2426,5721,3691,7637850000,1000,995,1000,40
2428,1214,2429,4653,5721,4950000000,1000,1000,1000,30
2429,1214,2428,5721,4653,4950000000,1000,1975,1000,40
2430,1215,2431,4529,5721,16777215000,1000,100,1,144
2431,1215,2430,5721,4529,16777215000,1000,995,1000,40
2432,1216,2433,1540,5721,4950000000,1000,1,1000,40
2433,1216,2432,5721,1540,4950000000,1000,1950,1000,40
2434,1217,2435,1499,5721,16609443000,849,489,1000,40
2435,1217,2434,5721,1499,16609443000,1000,975,1000,40
2436,1218,2437,2017,5721,2970000000,1000,1,1000,9
2437,1218,2436,5721,2017,2970000000,1000,1,1000,40
2438,1219,2439,5472,5721,4950000000,1000,1000,1000,30
2439,1219,2438,5721,5472,4950000000,1000,1975,1000,40
2440,1220,2441,1445,5721,9900000000,1000,1,1000,40
2441,1220,2440,5721,1445,9900000000,1000,1975,1000,40
2442,1221,2443,4958,5721,1980000000,1000,1700,1,30
2443,1221,2442,5721,4958,1980000000,1000,1975,1000,40
2444,1222,2445,3154,5721,4950000000,1000,1,1000,40
2445,1222,2444,5721,3154,4950000000,1000,975,1000,40
2446,1223,2447,5144,5721,1980000000,1000,1,1000,40
2447,1223,2446,5721,5144,1980000000,1000,1975,1000,40
2448,1224,2449,4443,5721,990000000,1000,1,1000,40
2449,1224,2448,5721,4443,990000000,1000,1975,1000,40
2450,1225,2451,418,5721,4950000000,1000,1,1,40
2451,1225,2450,5721,418,4950000000,1000,975,1000,40
2452,1226,2453,2608,5721,4950000000,1000,1000,1000,30
2453,1226,2452,5721,2608,4950000000,1000,1975,1000,40
2454,1227,2455,4700,5721,16609443000,10,20,1000,40
2455,1227,2454,5721,4700,16609443000,1000,975,1000,40
2456,1228,2457,3473,4700,5000000,1000,1,1000,144
2457,1228,2456,4700,3473,5000000,20,1,1000,144
2458,1229,2459,2113,3473,100000,1000,1,1000,144
2459,1229,2458,3473,2113,5000000,1000,1,1000,144
2460,1230,2461,3247,3473,100000,1000,1,1,144
2461,1230,2460,3473,3247,5000000,1000,1,1,144
2462,1231,2463,2017,3473,5000000,1000,1,1000,9
2463,1231,2462,3473,2017,5000000,1000,1,1,144
2464,1232,2465,2162,3473,100000,1000,1,1000,144
2465,1232,2464,3473,2162,5000000,1000,1,1000,144
2466,1233,2467,273,3473,5000000,4,56,1000,144
2467,1233,2466,3473,273,5000000,1000,1,1000,144
2468,1234,2469,1703,3473,5000000,1000,1,1000,40
2469,1234,2468,3473,1703,5000000,1000,1,1000,144
2470,1235,2471,2824,3473,5000000,1000,1,1000,40
2471,1235,2470,3473,2824,5000000,1000,1,1000,144
2472,1236,2473,357,5144,99000000,1000,1,1000,40
2473,1236,2472,5144,357,99000000,1000,1,1000,40
2474,1237,2475,357,4116,56385000,1000,1,1000,40
2475,1237,2474,4116,357,56385000,1000,1,1,40
2476,1238,2477,357,5614,39600000,1000,1,1000,40
2477,1238,2476,5614,357,39600000,1000,1,1000,40
2478,1239,2479,173,1703,172265000,95,1,1000,14
2479,1239,2478,1703,173,172265000,1000,1,1000,40
2480,1240,2481,173,2017,334419000,95,1,1000,14
2481,1240,2480,2017,173,334419000,1000,1000,1000,9
2482,1241,2483,173,692,101085000,95,1,1000,14
2483,1241,2482,692,173,101085000,1000,1,1000,40
2484,1242,2485,173,1414,4294967295,95,1,1000,14
2485,1242,2484,1414,173,4294967295,1000,1000,1000,144
2486,1243,2487,173,1392,1091971000,95,1,1,14
2487,1243,2486,1392,173,1091971000,1000,1,1000,40
2488,1244,2489,173,1838,495000000,95,1,1000,14
2489,1244,2488,1838,173,495000000,1000,1,1000,14
2490,1245,2491,173,3312,990000000,95,1,1000,14
2491,1245,2490,3312,173,990000000,1,1,1000,144
2492,1246,2493,173,5374,865882000,95,1,1000,14
2493,1246,2492,5374,173,865882000,1000,1,1000,144
2494,1247,2495,173,3691,4294967295,95,1,1000,14
2495,1247,2494,3691,173,4294967295,2000,100,1000,144
2496,1248,2497,2690,4529,1667058000,1000,1,1,40
2497,1248,2496,4529,2690,1667058000,1000,100,1000,144
2498,1249,2499,1414,2690,1667764000,1000,1000,1000,40
2499,1249,2498,2690,1414,1667764000,1000,1,1000,40
2500,1250,2501,2690,3562,1650388000,1000,1,1,40
2501,1250,2500,3562,2690,1650388000,1000,1,1000,144
2502,1251,2503,2261,5483,2029500000,2227,1,1,144
2503,1251,2502,5483,2261,2029500000,1000,100,1000,40
2504,1252,2505,2261,5342,4294967295,2227,1,1,144
2505,1252,2504,5342,2261,4294967295,2000,100,1000,144
2506,1253,2507,2261,5413,1134720000,2227,1,1000,144
2507,1253,2506,5413,2261,1134720000,1000,1,1000,40
2508,1254,2509,2226,2261,2184936000,2,1,1000,14
2509,1254,2508,2261,2226,2184936000,2227,1,1000,144
2510,1255,2511,2261,4875,4294967295,2227,1,1,144
2511,1255,2510,4875,2261,4294967295,1000,107,1000,29
2512,1256,2513,295,2261,224100000,1000,1,1000,144
2513,1256,2512,2261,295,224100000,2227,1,1000,144
2514,1257,2515,1612,2261,4294967295,1000,1990,1000,40
2515,1257,2514,2261,1612,4294967295,2227,1,1,144
2516,1258,2517,2017,3727,1300000000,1000,1000,1000,9
2517,1258,2516,3727,2017,1300000000,1000,1,1000,144
2518,1259,2519,3727,5611,115581000,1000,1,1,40
2519,1259,2518,5611,3727,115581000,1000,4000,1000,30
2520,1260,2521,1680,3562,201337000,400,1,1000,40
2521,1260,2520,3562,1680,100000,400,1,1000,40
2522,1261,2523,295,1680,377386000,1000,1,1000,144
2523,1261,2522,1680,295,377386000,400,1,1000,40
2524,1262,2525,231,1680,100000,1000,1,1000,40
2525,1262,2524,1680,231,350000000,1000,1,1000,40
2526,1263,2527,1680,3225,811800000,400,1,1000,40
2527,1263,2526,3225,1680,811800000,1000,1,1000,40
2528,1264,2529,507,4243,100000,1000,1,1000,40
2529,1264,2528,4243,507,97314000,1000,1,1000,40
2530,1265,2531,2017,4243,300000000,1000,1000,1000,9
2531,1265,2530,4243,2017,300000000,1000,1,1000,144
2532,1266,2533,1703,4243,194473000,1000,1,1000,40
2533,1266,2532,4243,1703,194473000,1000,1,1000,40
2534,1267,2535,1004,4243,300000000,1,19,1000,40
2535,1267,2534,4243,1004,300000000,1000,1,1,144
2536,1268,2537,3174,4243,100000,1000,1,1000,40
2537,1268,2536,4243,3174,990000000,1000,1,1000,40
2538,1269,2539,4243,4700,148500000,1000,1,1000,144
2539,1269,2538,4700,4243,148500000,20,1,1000,144
2540,1270,2541,3562,4243,900000000,1000,1,1000,144
