node_id,betweenness_count,balance(millisat)
15500,23,25000000
14547,23,25000000
14373,23,2628549000
14213,23,39998000000
14116,23,8471430500
14083,23,18571861000
13623,23,25000000
13268,23,57661500
12995,23,50000000
12908,23,130000000
12815,23,125000000
12789,23,330000000
11852,23,17500000
11846,23,1000000000
11811,23,25000000
11745,23,25000000
11178,23,3949999500
10474,23,750002000
10433,23,500000000
10381,23,5482424000
9920,23,9191666000
9894,23,5100000000
9754,23,50000000
9644,23,175226500
9596,23,500000000
9585,23,35000000
9565,23,35000000
9475,23,455000000
9332,23,35000000
9290,23,3806598000
9266,23,35000000
9243,23,35000000
9032,23,100000000
9027,23,1550000000
8872,23,35000000
8176,23,35000000
8033,23,73814000
8016,23,20665000000
7927,23,500000000
7810,23,178423670000
7246,23,12500000
6797,23,50000000
6755,23,480000000
6589,23,1200000000
6584,23,1007500000
6523,23,18423857500
6452,23,6158563500
6409,23,1700000000
6307,23,4875032000
6306,23,770000000
6013,23,1060000000
5944,23,1606678000
5917,23,125000000
5869,23,500000000
5795,23,16500000000
5686,23,11010000000
5586,23,14110000000
5514,23,500000000
5477,23,50000000
5302,23,259858519000
5283,23,15744824000
5220,23,9350000000
5198,23,132648281000
5144,23,17500000
4688,23,50000000
4587,23,36421779500
4532,23,104481959500
4272,23,50000000
4053,23,35000000
4040,23,325000000
3974,23,550000000
3576,23,399000000
3301,23,90000000
3131,23,50000000
2940,23,1625000000
2891,23,850000000
2865,23,111730000
2854,23,29865500
2767,23,139800000
2442,23,3018410500
2381,23,4940682500
2249,23,109229500
2124,23,73642000
2116,23,86406000
18012,22,20000000
16802,22,1250000000
16757,22,43822413000
16508,22,3599000000
16017,22,527441160500
16016,22,1518494500
15950,22,25000000
15771,22,25000000
15758,22,1139500000
15265,22,25000000
15118,22,250000000
14322,22,100000000
14196,22,198047500
14097,22,10200000000
14091,22,370000000
13932,22,1000000000
13869,22,25974500
13196,22,16750000000
13017,22,4075000000
12614,22,1550000000
12531,22,200000000
12495,22,2500000000
12263,22,225000000
11575,22,25000000
10683,22,2081393000
10457,22,50000000
10431,22,500000000
10085,22,230000000
9833,22,25000000
9832,22,262793955000
9791,22,5667202000
9645,22,250000000
8982,22,35000000
8914,22,700000000
8746,22,50026000
8740,22,18443273000
8166,22,35000000
7883,22,3049999000
7723,22,30000000
7679,22,35000000
7661,22,26205822500
7606,22,1000000000
7416,22,154116971500
7104,22,550000000
6585,22,3600000000
6513,22,6315874500
6408,22,2071177000
6350,22,800000000
5973,22,2250000000
5940,22,1600000000
5929,22,750000000
5651,22,454907500
5185,22,19154500
5136,22,25000000
4883,22,12500000
4802,22,50000000
4555,22,970000000
4460,22,200000000
4379,22,50000000
4363,22,3946000000
3966,22,21240611000
3888,22,11442283000
3583,22,50000000
3537,22,3501000000
3379,22,158079671500
3130,22,3295000000
3114,22,210633000
2746,22,340368500
2508,22,46702000
2435,22,2500000000
2421,22,29466767500
2412,22,3454929500
17653,21,11000000000
17538,21,19852430500
17304,21,10000000
17067,21,17028093000
16627,21,25000000
16571,21,10000000
15976,21,25000000
15812,21,25000000
15415,21,50000000
14777,21,417925500
14540,21,10000000
14532,21,67500000000
12986,21,185999500
12869,21,3100000000
12667,21,50000000
12628,21,4500000000
11824,21,25000000
11743,21,25000000
11697,21,25000000
11592,21,25000000
11573,21,25000000
11539,21,25000000
11504,21,25000000
10659,21,25000000
10638,21,50000000
10635,21,25000000
10547,21,263450500
10451,21,31791659000
10392,21,18876446500
10380,21,124705500
10329,21,250000000
10297,21,7050000000
10232,21,250000000
10040,21,43000000
9819,21,92699975000
9506,21,125000000
9462,21,30000000
9455,21,12500000
9299,21,35000000
9187,21,38552401000
9022,21,156573500
9016,21,35000000
9008,21,35000000
8994,21,250000000
8965,21,35000000
8940,21,23640358500
8812,21,210377692000
8666,21,35000000
8493,21,745316500
8167,21,35000000
8122,21,450000000
8059,21,40000000
7798,21,35000000
7656,21,50000000
7541,21,517500000
7484,21,2550000000
7478,21,9134959500
7287,21,27600000000
7126,21,1150000000
7032,21,7669419500
6983,21,35000000
6927,21,50000000
6868,21,50000000
6581,21,1329809000
6265,21,4300000000
6092,21,44998500
6078,21,72612856000
5792,21,16024999000
5445,21,181206500
5361,21,18375625000
5301,21,250000000
5235,21,37500000
5203,21,25000000
5199,21,2785500000
5128,21,397500000
5058,21,15000000
4909,21,519910000
4820,21,605237000
4667,21,50000000
4572,21,189307000
4402,21,54572500
4359,21,390000000
4318,21,50000000
4160,21,25000000
3872,21,79159500
3816,21,31000000
3646,21,50000000
3438,21,50000000
3021,21,30185547000
2996,21,50000000
2965,21,50000000
2941,21,50000000
2906,21,50000000
2855,21,750000000
2797,21,45000000
2756,21,2517074082000
2590,21,79338458000
2544,21,212871500
2464,21,7513309500
2363,21,400000000
2362,21,2855000000
2231,21,10600000
2117,21,50000000
18278,20,14151080500
18241,20,1303678000
18056,20,50000000
17882,20,75000000
17300,20,250000000
16993,20,27038969000
16864,20,3100000000
15645,20,25000000
15325,20,32897280500
15209,20,690215000
15172,20,150000000
14971,20,32500000
14923,20,510738194500
14283,20,25500000000
14197,20,3510000000
14149,20,850000000
14059,20,750000000
13933,20,15000000
13636,20,25000000
13554,20,25000000
13427,20,606241000
12738,20,228612500
12707,20,500000000
12355,20,10000000
12063,20,25000000
12012,20,25000000
11847,20,12569892000
11789,20,25000000
11749,20,25000000
11747,20,25000000
11427,20,25000000
10908,20,2499383500
10650,20,2386295500
10354,20,25000000
10047,20,720203000
9963,20,1974000000
9917,20,20023000
9829,20,27386549500
9532,20,206729535000
9473,20,135000000
9447,20,70799000
9274,20,500000000
9125,20,38169683000
9124,20,1885000000
8861,20,90000000
8849,20,35000000
8251,20,35000000
7978,20,4450000000
7843,20,325000000
7563,20,35000000
7485,20,520000000
7183,20,5065000000
7182,20,1815000000
7141,20,35000000
7078,20,100000000
7070,20,300000000
7069,20,3377260000
6995,20,2692044000
6834,20,209000000
6773,20,270000000
6508,20,35000000
6484,20,35000000
6295,20,500000000
6289,20,1776021000
6254,20,8834705500
6188,20,395000000
6051,20,1000000000
6021,20,550000000
5991,20,50000000
5762,20,15000000
5475,20,50000000
5328,20,37500000
5206,20,4800000000
5202,20,35000000
5137,20,150000000
4929,20,35000000
4854,20,31000000
4581,20,275000000
4580,20,200000000
4374,20,3285000000
4319,20,50000000
3874,20,2530000000
3817,20,67577975500
3734,20,25000000
3334,20,1439472000
3300,20,246000000
3069,20,2829925500
3007,20,50000000
2901,20,12674315000
2802,20,50000000
2796,20,10850399500
2759,20,45000000
2758,20,129128000
2441,20,10000000
2377,20,995325000
2161,20,7327283500
2031,20,1148036891000
18279,19,1000000000
18115,19,250000000
18067,19,515000000
17855,19,3787500000
17656,19,500000000
17652,19,1000000000
17529,19,2000000000
17211,19,260000000
17073,19,2000000000
17040,19,50000000
16894,19,1375000000
16626,19,1880000000
16525,19,11750000000
16475,19,60000000
15933,19,25000000
15832,19,25000000
15443,19,7950000000
15437,19,27654046500
15414,19,28313500
15299,19,25000000
15070,19,25000000
15017,19,500000000
14922,19,12500000
14798,19,72183143500
14564,19,30000000
14372,19,249811500
14276,19,27029249500
14175,19,3540000000
13715,19,25000000
13187,19,29062845000
13137,19,3765500000
12859,19,10000000
12480,19,898169000
12356,19,137945000
11863,19,25000000
11649,19,25000000
11527,19,25000000
11516,19,25000000
11465,19,25000000
10633,19,686877000
10585,19,2000000000
10528,19,10584810000
10450,19,21881539000
10111,19,50000000
10056,19,89837500
10055,19,6345258500
10024,19,47800000
9874,19,500000000
9637,19,35000000
9628,19,35000000
9622,19,35000000
9615,19,35000000
9494,19,4000000000
9326,19,35000000
9141,19,35000000
8950,19,35000000
8741,19,300000000
8721,19,151079500
8588,19,1250000000
8580,19,14297340000
8502,19,13675000000
8364,19,43738192500
7882,19,100000000
7836,19,1250000000
7491,19,375000000
7438,19,540000000
7266,19,2000000000
7160,19,604166500
6928,19,4000000000
6777,19,5000000000
6660,19,10000000
6566,19,300000000
6475,19,25000000
6458,19,67558261000
6376,19,39943500
6294,19,618699595000
6105,19,689195572500
5912,19,535000000
5904,19,50000000
5761,19,1000000000
5515,19,72576009500
5387,19,2898268500
5282,19,4973385000
4758,19,115000000
4403,19,423500000
4380,19,50000000
4378,19,85000000
4362,19,63429500
4182,19,25275000
4049,19,35000000
3829,19,17695000000
3687,19,10848561000
3599,19,50000000
3582,19,650000000
3536,19,35000000
3335,19,17211752000
3224,19,1000000000
3208,19,45000000
3184,19,45000000
3115,19,110000000
2947,19,71170523500
2896,19,8401887000
2883,19,4315000000
2864,19,7356449500
2747,19,251941500
2702,19,885221387000
2561,19,153878000
2420,19,4685758500
2335,19,1130000000
2178,19,25817738500
17940,18,2450000000
17909,18,50000000
17883,18,25000000
17625,18,1189771500
17256,18,675000000
17137,18,25000000
16806,18,100000000
16206,18,25000000
16033,18,200000000
16026,18,800000000
15708,18,4942500000
15575,18,25000000
15179,18,50000000
14994,18,50000000
14542,18,22952380000
14488,18,55700001500
14172,18,1691791500
13757,18,25000000
13669,18,25000000
13467,18,25000000
13159,18,1975000000
12994,18,268841000
12734,18,1000100000
12666,18,4350000000
12451,18,500000000
12282,18,50000000
11818,18,25000000
11180,18,65822146500
11133,18,600000000
11082,18,25000000
10847,18,1450000000
10625,18,371295500
10616,18,9849835000
10192,18,10000000
9855,18,300000000
9692,18,35000000
9577,18,1500000000
9304,18,35000000
8999,18,35000000
8962,18,35000000
8909,18,887500000
8834,18,35000000
8813,18,18644033500
8671,18,35000000
8270,18,35000000
8194,18,35000000
8117,18,425000000
8013,18,8888607500
7983,18,10000000
7923,18,1495000000
7837,18,3000000000
7785,18,35000000
7660,18,8383173000
7490,18,650000000
7455,18,520719216500
7238,18,32263333000
7163,18,501602500
7100,18,50000000
7093,18,75000000
6938,18,2100000000
6881,18,2450000000
6714,18,100000000
6522,18,575000000
6325,18,134000000
6012,18,50000000
5914,18,140000000
5785,18,1300000000
5698,18,50000000
5386,18,15000000
5337,18,8177956500
4894,18,112595000000
4804,18,3249449500
4598,18,28979144500
4531,18,146865932000
4344,18,50000000
4341,18,50000000
4260,18,50000000
4221,18,35000000
4220,18,35000000
4052,18,35000000
3964,18,8087500000
3906,18,70628165500
3875,18,24145000000
3504,18,35000000
3350,18,45000000
3266,18,18493774500
3243,18,195000000
3102,18,28160000000
2987,18,50000000
2909,18,50000000
2902,18,5326955000
2868,18,20000500
2861,18,50000000
2846,18,9958103500
2807,18,325000000
2150,18,2997722000
17184,17,15000000
16954,17,2520000000
16836,17,450000000
16249,17,300000000
15709,17,3000000000
15644,17,25000000
15503,17,25000000
15297,17,25000000
15212,17,25000000
15182,17,75000000
15173,17,9950000000
15092,17,25000000
15025,17,112500000
14890,17,25000000
14582,17,1000000000
14143,17,700000000
13971,17,1375000000
13950,17,975000000
13493,17,25000000
13126,17,50000000
13117,17,452460000
13047,17,580041000
13011,17,10000000
13006,17,50000000
12909,17,125000000
12858,17,10000000
12793,17,410959500
12758,17,6289929500
12719,17,250000000
12715,17,13633921500
12584,17,2000000000
12321,17,9250000000
12056,17,25000000
12013,17,25000000
11994,17,25000000
11825,17,25000000
11517,17,25000000
10906,17,1575000000
10658,17,5200000000
10594,17,4657482000
10522,17,499888500
10521,17,450000000
10475,17,500000000
10316,17,1975000000
9973,17,150000000
9914,17,150000000
9889,17,26250000000
9854,17,181868333500
9514,17,60245596500
9454,17,1287254000
9341,17,35000000
9226,17,5350000000
9061,17,35000000
8874,17,35000000
8847,17,35000000
8846,17,35000000
8758,17,240000000
8709,17,425000000
8664,17,35000000
8517,17,100000000
8418,17,900000000
8268,17,35000000
8143,17,35000000
8058,17,7350000000
7981,17,50000000
7980,17,3249206489000
7632,17,160000000
7333,17,900000000
7263,17,2250000000
7262,17,3010000000
7164,17,100000000
7133,17,1765605500
7079,17,1000000000
6933,17,200000000
6750,17,10000000
6612,17,260000000
6611,17,240000000
6485,17,35000000
6481,17,35000000
6005,17,500000000
5913,17,500000000
5895,17,12000000
5618,17,50000000
5476,17,50000000
5221,17,75000000
5184,17,550000000
4944,17,35000000
4902,17,100000000
4860,17,39456634000
4668,17,50000000
4188,17,35000000
4161,17,5000000000
4136,17,172357519000
3858,17,10000000
3598,17,1928518000
3185,17,45000000
3113,17,200000000
2866,17,742457500
2620,17,4340000000
2324,17,110891000
2267,17,259256892000
2125,17,48463500
18331,16,325000000
18211,16,115000000
18185,16,12500000
17897,16,2948302000
17210,16,80000000
16913,16,600000000
16177,16,2000000000
16121,16,25000000
15377,16,250000000
14795,16,21250000
14543,16,25000500
14480,16,102123349500
14178,16,75000000
14174,16,135000000
14135,16,300000000
14090,16,3525000000
13541,16,25000000
12820,16,10943665000
12788,16,1425000000
12714,16,100000000
12706,16,50000000
12629,16,7250000000
11995,16,25000000
11339,16,25000000
11276,16,11045050000
11127,16,1000000000
10538,16,125000000
10507,16,48939500
10296,16,2999722000
10175,16,3395000000
10174,16,10000000
10072,16,90937500
9756,16,10000000
9676,16,50000000
9512,16,770000500
9511,16,45000000
9491,16,1410803000
9477,16,539586500
9269,16,22923500
9209,16,35000000
9140,16,850000000
9119,16,10000000
9034,16,265000000
9033,16,100000000
8759,16,10000000
8619,16,35000000
8592,16,247677000
8288,16,35000000
8271,16,1000000000
8044,16,35000000
8022,16,300000000
7863,16,53196808500
7811,16,2000000000
7494,16,450388500
7405,16,182854019000
7404,16,450000000
7256,16,53848749000
7149,16,35000000
7147,16,35000000
7132,16,4779500000
7092,16,50168000
6982,16,35000000
6849,16,1250000000
6774,16,182182000
6480,16,495417650000
6459,16,183298977000
6457,16,16863607500
6405,16,20487500
6351,16,4552664500
6288,16,1561835000
6079,16,176847500
5868,16,1750000000
5846,16,137500000
5763,16,175000000
5474,16,50000000
5402,16,650000000
5393,16,12353112500
5241,16,25000000
5223,16,5000000000
5208,16,5750000000
5059,16,950000000
4850,16,37500000
4823,16,8375000000
4599,16,200000000
4568,16,50000000
4493,16,323867623000
4213,16,2475055000
4051,16,35000000
3916,16,3100000000
3233,16,115681226000
3180,16,33600400000
2986,16,100000000
2907,16,50000000
2890,16,50000000
2849,16,137933500
2703,16,61485172500
2576,16,125000000
2560,16,3129497500
2472,16,10000000
2417,16,140685852000
2230,16,498280574000
2066,16,883604500
18193,15,175000000
18183,15,155000000
17539,15,1500000000
17305,15,1100000000
17136,15,135000000
16865,15,48000000
16478,15,4000000000
16351,15,50000000
16019,15,10000000
15660,15,25000000
15566,15,25000000
15098,15,25000000
15062,15,27187946000
14577,15,1000000000
14473,15,650000000
14194,15,700000000
14180,15,21000000
14133,15,750000000
14095,15,85000000
13471,15,25000000
13464,15,25000000
13319,15,550000000
13318,15,2000000000
13264,15,195000000
13096,15,10000000
12599,15,500000000
12388,15,50000000
12293,15,250000000
11744,15,25000000
11236,15,6499998500
11204,15,17500000
11181,15,1500000000
11179,15,5550000000
11163,15,450000000
11159,15,1925000000
10846,15,23911500
10536,15,1570000000
9888,15,35237498500
9886,15,25000000
9776,15,462362892000
9672,15,400000000
9584,15,35000000
9419,15,600000000
9363,15,35000000
9298,15,800000000
9254,15,770000000
9126,15,725000000
8589,15,55150000
8024,15,10000000
7862,15,750000000
7611,15,87888607500
7502,15,143073966000
7452,15,170000000
7268,15,16107000
7267,15,25000000
7248,15,150000000
7171,15,8928607500
7146,15,35000000
7038,15,2450000000
6878,15,20938607500
6860,15,250000000
6563,15,600000000
6562,15,993514000
6308,15,20738607500
6261,15,40004802000
5972,15,98458400500
5936,15,1770517500
5898,15,1400000000
5774,15,5600000000
5692,15,81830973500
5557,15,22646137500
4882,15,37500000
4855,15,9100000000
4821,15,125000000
4376,15,20000000
4340,15,50000000
4200,15,35000000
4189,15,35000000
3740,15,20007500
3570,15,35000000
3461,15,145000000
3267,15,61217402500
3223,15,275000000
2998,15,100000000
2848,15,18148761000
2728,15,409930000
2720,15,105129500
2621,15,159593326500
2608,15,2327824615000
2571,15,228271000
2434,15,1000000000
18249,14,200000000
18248,14,762500000
18114,14,484663000
17917,14,200000000
17657,14,552449500
17628,14,215000000
17205,14,2700000000
17129,14,150000000
16689,14,29528900500
16120,14,25000000
15963,14,25000000
15567,14,25000000
15476,14,267489500
15375,14,450454000
15324,14,41811500
15178,14,350000000
15174,14,83217353000
15075,14,25000000
15063,14,12500000000
14319,14,31973692000
14212,14,30000000
14195,14,25000000
13839,14,25000000
13724,14,25000000
13492,14,25000000
13470,14,25000000
13412,14,25000000
13370,14,25000000
13265,14,725000000
13200,14,842137500
13186,14,650000000
12811,14,350000000
12712,14,125000000
12693,14,2000000000
12405,14,50010500
12320,14,50000000
12223,14,25000000
12168,14,1450000000
12062,14,25000000
11643,14,25000000
11583,14,25000000
11014,14,500000000
10842,14,1690831500
10702,14,12500000
10632,14,20272215000
10609,14,20109710000
10546,14,250000000
10456,14,6132350000
10401,14,25000000
10400,14,1016250000
10350,14,25000000
10300,14,3500000000
10245,14,3611643500
10063,14,500000000
10050,14,11918797500
9962,14,8388607500
9933,14,5009317500
9890,14,3280000000
9685,14,6802583500
9536,14,44524998500
9510,14,2144073500
9177,14,13500000
9116,14,32400821500
9056,14,35000000
8074,14,410000000
7678,14,35000000
7576,14,35000000
7295,14,1900000000
7187,14,8110257000
7162,14,31087441500
7144,14,35000000
7056,14,97140523000
7039,14,750000000
6880,14,5521000000
6879,14,1000000000
6043,14,50000000
5956,14,45000000
5766,14,50000000
5699,14,5000000000
5693,14,650000000
5648,14,100000000
5623,14,3663381500
5531,14,24630335000
5421,14,10439690500
5392,14,15847395500
5331,14,450000000
5288,14,689628000
5240,14,99219500
5089,14,16805000000
5086,14,200000000
4928,14,35000000
4908,14,610000000
4895,14,492500000
4872,14,10000000
4358,14,828165000
4131,14,19672146000
3917,14,50000000
3822,14,45000000
3571,14,35000000
3249,14,45000000
3222,14,90000000
3213,14,90000000
3068,14,240763654500
2903,14,150000000
2882,14,457206000
2779,14,50000000
2737,14,852231000
2729,14,26916743500
2147,14,43279500
18177,13,50000000
18045,13,25000000
17896,13,65000000
17185,13,1886923500
17140,13,9000000000
17121,13,100000000
16895,13,375000000
16840,13,9500000000
16838,13,1000000000
16455,13,1500000000
16377,13,20000000
15908,13,25000000
15905,13,25000000
15828,13,2000000000
15783,13,25000000
15772,13,25000000
15244,13,25000000
15208,13,24545000000
15155,13,9709533000
15150,13,2020000000
15119,13,50000000
15019,13,2625000000
14665,13,1250000000
14583,13,85000000
14190,13,1000000000
13793,13,25000000
13668,13,25000000
12888,13,2500000000
12810,13,47094000
12221,13,25000000
11965,13,25000000
11911,13,25000000
11756,13,25000000
11694,13,25000000
11671,13,25000000
11670,13,25000000
11578,13,25000000
11414,13,25000000
11366,13,3600000000
11277,13,4587500000
11249,13,5900000000
10529,13,7196117000
10506,13,22417171500
10173,13,37842105000
10153,13,60000000
10130,13,2000000000
10110,13,2000000000
10021,13,175000000
9623,13,35000000
9616,13,35000000
9446,13,50000000
9413,13,50000000
9268,13,35000000
9261,13,35000000
9067,13,1274629000
9035,13,25544055000
8920,13,737500000
8757,13,50990031000
8618,13,35000000
8142,13,35000000
7813,13,150000000
7800,13,35000000
7681,13,35000000
7680,13,35000000
7659,13,250000000
7626,13,2800000000
7376,13,71450500000
7324,13,45000000
7274,13,275000000
7239,13,25000000
7229,13,8787311500
7170,13,275000000
7156,13,35000000
7115,13,412500000
6957,13,235501500
6929,13,250000000
6874,13,75000000
6754,13,688658000
6751,13,300000000
6686,13,500442500
6682,13,50000000
6580,13,729248500
6577,13,17414830500
6576,13,91976000
6551,13,14105500
6548,13,618109000
6462,13,500000000
6309,13,14471288500
6170,13,500000000
6109,13,21981687500
6049,13,225000000
6039,13,10000000
6004,13,20027215000
5990,13,48386000
5953,13,90000000
5952,13,13159937500
5915,13,15075000000
5804,13,30000000
5775,13,206444000
5767,13,22500000
5482,13,100000000
5303,13,100000000
5261,13,52500000
5201,13,85000000
5075,13,1554974000
5045,13,22500000
4945,13,120000000
4848,13,15935663000
4783,13,32500000
4500,13,50000000
4375,13,75000000
4361,13,1150000000
4201,13,35000000
4083,13,2075016500
3952,13,145966500
3881,13,30011125500
3758,13,135000000
3248,13,45000000
2946,13,245000000
2847,13,139789000
2827,13,50000000
2826,13,250000000
2570,13,250000000
2473,13,1481128000
2460,13,4000000000
2191,13,6937064000
2101,13,1515067500
2079,13,22715000
18308,12,250000000
17796,12,75000000
17630,12,175000000
17533,12,15000000
17241,12,250000000
17066,12,41500000
16912,12,16100000000
16903,12,2520000000
16341,12,10000000
15791,12,2500000000
15754,12,51000000
15629,12,25000000
15552,12,500000000
15304,12,25000000
15096,12,25000000
15093,12,25000000
15087,12,25000000
14970,12,4700000000
14915,12,25000000
14811,12,2250000000
14332,12,40000000
14181,12,858500000
14150,12,6399250000
13665,12,25000000
13555,12,25000000
13523,12,25000000
13276,12,20000000
13245,12,92123456000
12494,12,13601500000
12354,12,1584171500
12242,12,25000000
12058,12,25000000
12005,12,25000000
11666,12,25000000
11589,12,25000000
11518,12,50000000
11475,12,25000000
11389,12,25000000
11325,12,125000000
11258,12,143000000
11125,12,525000000
10954,12,1746645000
10766,12,17234301000
10432,12,250000500
10161,12,6800500000
9614,12,35000000
9502,12,50000000
9490,12,500000000
9412,12,2500000000
9322,12,35000000
9132,12,35000000
8860,12,3503172000
8848,12,35000000
8503,12,2445000000
8373,12,236699500
8269,12,35000000
8073,12,28750000000
8025,12,200000000
7851,12,5715076500
7812,12,1199948000
7783,12,35000000
7515,12,250000000
7336,12,17872112000
7280,12,10800000000
7228,12,189221388000
7135,12,3150000000
7134,12,35274000000
7074,12,50000000
7047,12,75000000
6775,12,11310000000
6654,12,75000000
6644,12,2000000000
6613,12,621564500
6406,12,25000000
6404,12,350000000
6394,12,4000000000
6230,12,8250000000
6171,12,1489327500
5899,12,5278112500
5739,12,25000000
5733,12,1375000000
5649,12,18325108000
5622,12,1249888500
5535,12,500000000
5493,12,18289873500
5483,12,50000000
5344,12,25000000
5209,12,36439469000
5195,12,100000000
4818,12,125000000
4699,12,50000000
4666,12,829317500
4504,12,4957289000
4338,12,50000000
4232,12,35000000
3759,12,5512908500
3741,12,145607384000
3529,12,35000000
3318,12,45000000
3181,12,45000000
2872,12,314688000
2636,12,1050000000
2609,12,153339000
2459,12,1000000000
2376,12,564969392500
2277,12,3410000000
2245,12,1000000000
2064,12,20000000
18303,11,24500000
18044,11,1250000000
18013,11,12000000
17605,11,10000000
17531,11,49451000
17268,11,534220000
16810,11,750000000
16219,11,139139000
15661,11,25000000
15233,11,25000000
15183,11,946073000
15015,11,13275000
14956,11,1500000000
14840,11,45811000
14602,11,548999500
13850,11,220000000
13748,11,25000000
13664,11,25000000
13242,11,23086357000
12947,11,125000000
12759,11,10000000
12635,11,2600000000
12634,11,5000000500
12528,11,1852171000
12220,11,25000000
12196,11,25000000
11788,11,25000000
11762,11,25000000
11569,11,25000000
11557,11,25000000
11415,11,25000000
11411,11,25000000
11279,11,12000000000
11259,11,10000000
11202,11,3250000000
10943,11,95310000
10682,11,4639752000
10673,11,100000000
10416,11,812500000
10351,11,38840213500
10263,11,155000000
10237,11,8938607500
10222,11,1000000000
10172,11,34000000
10134,11,250000000
9951,11,10000000
9862,11,160000000
9636,11,35000000
9559,11,35000000
9537,11,48858670500
9405,11,11259250000
9176,11,3000000000
9101,11,264790039500
8921,11,1205873500
8875,11,35000000
8842,11,325000000
8693,11,29313135000
8692,11,250000000
8568,11,221500000
8487,11,400000000
8425,11,125000000
8424,11,150000000
8091,11,225000000
7966,11,35000000
7850,11,250000000
7801,11,35000000
7633,11,160000000
7610,11,8737645000
7514,11,3375000000
7453,11,6808316500
7337,11,620797000
7158,11,35000000
7148,11,35000000
6728,11,615178273000
6624,11,13500000
6596,11,10000000
6490,11,500000000
6442,11,2762500000
6395,11,400000000
6359,11,2240000000
6108,11,25000000
6042,11,11779884500
5737,11,3500000000
5619,11,50000000
5530,11,50000000
5420,11,4827500000
5416,11,100000000
5330,11,12500000
5194,11,400000000
5088,11,3750000000
5074,11,284045000
4971,11,50000000
4969,11,35000000
4777,11,80990707000
4740,11,1551890500
4698,11,50000000
4275,11,50000000
4222,11,35000000
4130,11,50000000
4048,11,35000000
3880,11,508161182500
3877,11,10000000
3859,11,4250000000
3690,11,278841500
3319,11,45000000
3232,11,14722216500
2856,11,50000000
2706,11,1646536000
2567,11,22644495500
2565,11,162500000
2416,11,1150000000
2379,11,32755000000
2078,11,893804500
17916,10,65000000000
17635,10,500000000
17146,10,438747500
17072,10,600000000
16963,10,3250000000
16876,10,48000000
16388,10,78754813000
16257,10,4166687000
16000,10,25000000
15969,10,25000000
15628,10,25000000
15264,10,25000000
15091,10,25000000
14995,10,148093354500
14810,10,1935000000
14794,10,150000000
14661,10,500000000
14627,10,595000000
14626,10,1100715500
14477,10,75000000
14125,10,100000000
13838,10,25000000
13794,10,25000000
13717,10,25000000
13570,10,25000000
13522,10,25000000
13398,10,25000000
13371,10,25000000
13127,10,10000000
12993,10,15474868500
12992,10,350000000
12942,10,11475833000
12821,10,750000000
12692,10,500000000
12589,10,4310000000
12315,10,1900000000
12151,10,25000000
11742,10,25000000
11627,10,25000000
11584,10,25000000
11248,10,22500000
11162,10,250000000
11124,10,1725000000
10867,10,200000000
10866,10,454377500
10797,10,450000000
10634,10,13260005000
10465,10,4635340500
10402,10,2000000000
10019,10,1000000000
10007,10,239000000
9777,10,2305895000
9740,10,970727500
9497,10,50000000
9270,10,50000000
9253,10,588268000
9242,10,35000000
9159,10,1704459000
9000,10,35000000
8998,10,35000000
8922,10,35000000
8900,10,35000000
8752,10,23075000000
8670,10,35000000
8201,10,35000000
8017,10,17234713500
7967,10,35000000
7740,10,1000000000
7730,10,312519500
7658,10,162229500
7642,10,9038607500
7408,10,500000000
7392,10,56400000000
7377,10,401877500
7281,10,98500000
6925,10,25867481000
6810,10,250000000
6597,10,515000000
6482,10,35000000
6415,10,20905720500
6059,10,97988467500
6055,10,150000000
5760,10,16940000
5736,10,55445055000
5556,10,755000000
5508,10,3000000000
5428,10,500091500
5329,10,350000000
5272,10,1545005000
5214,10,250000000
4968,10,35000000
4822,10,12548500
4743,10,2050000000
4664,10,50000000
4609,10,42500000
4597,10,26518737000
4355,10,1800100500
4233,10,35000000
4231,10,35000000
3965,10,50420000000
3769,10,20000000
3768,10,1452359000
3728,10,293660500
3528,10,35000000
3478,10,45000000
3285,10,19227838000
2993,10,50000000
2917,10,251832000
2916,10,50000000
2806,10,50613000
2743,10,607019500
2378,10,13470794500
2334,10,3020669000
2263,10,2897500000
2262,10,45000000
2201,10,115670000
2153,10,1348786000
2046,10,2638013000
17604,9,1500000000
17518,9,25000000
17279,9,6250000000
17141,9,2500000000
17120,9,575000000
17023,9,135718000
16509,9,20000000
16467,9,19723371500
16413,9,1000000000
16390,9,50000000
16384,9,350000000
16304,9,50000000
15801,9,25000000
15436,9,75000000
14660,9,201000000
14555,9,47999848500
14471,9,2250000000
14241,9,4214315500
14240,9,3477500000
14199,9,50000000
14176,9,100000000
14147,9,1090625000
14126,9,5200000000
14115,9,27500000
14073,9,1399750000
13725,9,25000000
13716,9,25000000
13453,9,25000000
13452,9,25000000
13425,9,1050100000
13244,9,400000000
13120,9,50000000
13116,9,10000000000
12937,9,2500000000
12739,9,100000000
12598,9,114500000
12312,9,6369375000
12217,9,25000000
12057,9,25000000
11819,9,25000000
11667,9,25000000
11648,9,25000000
11466,9,25000000
11023,9,18646000
11017,9,2750000000
10937,9,144000000
10865,9,272500000
10838,9,498500000
10755,9,7500000000
10675,9,925500000
10620,9,250000000
10600,9,14319992500
10537,9,687250000000
10221,9,117308000
10071,9,36899999000
10051,9,1555000000
9935,9,250000000
9915,9,504506000
9807,9,10050000
9625,9,35000000
